frame_num,object_id,class_id,confidence,top,left,width,height,timestamp
0,18446744073709551615,0,0.27197265625,637.14990234375,1741.357666015625,121.7933349609375,140.6824951171875,20250225-160131
0,18446744073709551615,0,0.4990234375,610.1830444335938,1844.8927001953125,74.1551513671875,167.73641967773438,20250225-160131
0,18446744073709551615,0,0.5546875,677.6539306640625,552.0479736328125,124.62272644042969,125.38961791992188,20250225-160131
0,18446744073709551615,0,0.5556640625,917.381103515625,1828.759033203125,90.3321533203125,160.76422119140625,20250225-160131
0,18446744073709551615,0,0.60302734375,628.2476806640625,1398.721923828125,268.99127197265625,412.3968200683594,20250225-160131
0,18446744073709551615,0,0.78857421875,578.638916015625,621.1666259765625,229.12591552734375,246.92568969726562,20250225-160131
0,18446744073709551615,0,0.9091796875,182.4324188232422,517.0929565429688,1119.469482421875,886.0048828125,20250225-160131
0,18446744073709551615,0,0.90966796875,477.8291015625,0.746337890625,604.3760375976562,594.5404052734375,20250225-160131
1,18446744073709551615,0,0.48046875,679.64794921875,527.6779174804688,153.18836975097656,142.71121215820312,20250225-160131
1,18446744073709551615,0,0.5419921875,612.2666015625,1740.848388671875,178.083251953125,166.84048461914062,20250225-160131
1,18446744073709551615,0,0.556640625,627.3502807617188,1397.60205078125,260.82220458984375,366.9212951660156,20250225-160131
1,18446744073709551615,0,0.56884765625,917.6277465820312,1830.2178955078125,88.78289794921875,160.51776123046875,20250225-160131
1,18446744073709551615,0,0.74462890625,579.1063842773438,621.4794921875,230.3140869140625,245.7821044921875,20250225-160131
1,18446744073709551615,0,0.89697265625,478.33392333984375,0.7430419921875,606.1761474609375,593.5552978515625,20250225-160131
1,18446744073709551615,0,0.91259765625,178.68397521972656,520.4837036132812,1115.295654296875,890.1181640625,20250225-160131
2,18446744073709551615,0,0.306640625,635.9622802734375,1742.28369140625,133.70159912109375,141.78350830078125,20250225-160131
2,18446744073709551615,0,0.52734375,678.9384155273438,548.7396240234375,133.0601348876953,128.4283447265625,20250225-160131
2,18446744073709551615,0,0.5341796875,627.8410034179688,1400.267333984375,269.15679931640625,414.9165344238281,20250225-160131
2,18446744073709551615,0,0.58984375,610.3423461914062,1844.0445556640625,75.16973876953125,168.06729125976562,20250225-160131
2,18446744073709551615,0,0.638671875,917.9046020507812,1833.09228515625,86.16192626953125,160.74362182617188,20250225-160131
2,18446744073709551615,0,0.77734375,579.2010498046875,616.9000854492188,233.58554077148438,246.38616943359375,20250225-160131
2,18446744073709551615,0,0.90478515625,183.8372039794922,517.72705078125,1115.8699951171875,884.6953125,20250225-160131
2,18446744073709551615,0,0.9111328125,477.528076171875,0.9386444091796875,605.8768310546875,594.8530883789062,20250225-160131
3,18446744073709551615,0,0.2100830078125,668.473388671875,1369.580078125,76.7296142578125,111.61441040039062,20250225-160131
3,18446744073709551615,0,0.595703125,679.4105224609375,549.0591430664062,127.39366149902344,126.0146484375,20250225-160131
3,18446744073709551615,0,0.611328125,917.76708984375,1834.0345458984375,85.18194580078125,159.53622436523438,20250225-160131
3,18446744073709551615,0,0.65478515625,628.4368286132812,1403.16455078125,252.90289306640625,416.9696960449219,20250225-160131
3,18446744073709551615,0,0.6982421875,610.8382568359375,1739.5001220703125,179.208251953125,168.2398681640625,20250225-160131
3,18446744073709551615,0,0.81689453125,578.6407470703125,617.697509765625,232.792236328125,247.71121215820312,20250225-160131
3,18446744073709551615,0,0.91064453125,169.46392822265625,514.3137817382812,1123.18017578125,898.9154663085938,20250225-160131
3,18446744073709551615,0,0.9248046875,475.9610595703125,1.127655029296875,605.6035766601562,596.5648193359375,20250225-160131
4,18446744073709551615,0,0.272705078125,746.58251953125,456.08258056640625,84.91511535644531,146.15634155273438,20250225-160131
4,18446744073709551615,0,0.4716796875,628.640380859375,1396.85205078125,260.120361328125,374.22601318359375,20250225-160131
4,18446744073709551615,0,0.4951171875,680.7152099609375,555.4312744140625,118.66392517089844,124.276611328125,20250225-160131
4,18446744073709551615,0,0.6123046875,917.9154052734375,1830.3167724609375,88.72247314453125,160.35928344726562,20250225-160131
4,18446744073709551615,0,0.62451171875,609.8670654296875,1738.8056640625,180.0421142578125,169.22625732421875,20250225-160131
4,18446744073709551615,0,0.78271484375,578.7020263671875,618.4749755859375,231.8968505859375,246.1490478515625,20250225-160131
4,18446744073709551615,0,0.912109375,188.16893005371094,514.5283813476562,1121.204345703125,880.3670654296875,20250225-160131
4,18446744073709551615,0,0.92724609375,475.64520263671875,0.9370880126953125,605.9509887695312,596.7315673828125,20250225-160131
5,18446744073709551615,0,0.20947265625,600.3662109375,1804.7135009765625,114.66156005859375,472.42071533203125,20250225-160131
5,18446744073709551615,0,0.244384765625,669.5284423828125,1369.697021484375,69.29379272460938,107.76361083984375,20250225-160131
5,18446744073709551615,0,0.501953125,611.0079345703125,1739.533447265625,179.39849853515625,168.45639038085938,20250225-160131
5,18446744073709551615,0,0.5146484375,680.9551391601562,553.0267333984375,123.64192199707031,125.13528442382812,20250225-160131
5,18446744073709551615,0,0.56591796875,628.4067993164062,1398.8609619140625,256.0107421875,327.8858642578125,20250225-160131
5,18446744073709551615,0,0.63623046875,917.8809814453125,1831.698486328125,87.156005859375,160.52764892578125,20250225-160131
5,18446744073709551615,0,0.8076171875,578.9598999023438,618.8728637695312,230.82476806640625,246.29168701171875,20250225-160131
5,18446744073709551615,0,0.92041015625,190.6387939453125,517.118408203125,1114.834228515625,877.998779296875,20250225-160131
5,18446744073709551615,0,0.92626953125,475.6357727050781,0.750274658203125,602.4549560546875,596.2725219726562,20250225-160131
6,18446744073709551615,0,0.205322265625,606.1285400390625,1792.67431640625,126.46966552734375,465.6407775878906,20250225-160131
6,18446744073709551615,0,0.2861328125,669.1195068359375,1370.499755859375,67.46932983398438,106.46539306640625,20250225-160131
6,18446744073709551615,0,0.4560546875,681.2579345703125,550.4349975585938,135.37632751464844,139.97772216796875,20250225-160131
6,18446744073709551615,0,0.5009765625,636.178955078125,1738.7677001953125,122.1771240234375,141.64013671875,20250225-160131
6,18446744073709551615,0,0.5517578125,630.6708984375,1391.3763427734375,262.2418212890625,326.76397705078125,20250225-160131
6,18446744073709551615,0,0.62353515625,918.0732421875,1832.3162841796875,86.725341796875,160.43600463867188,20250225-160131
6,18446744073709551615,0,0.66357421875,610.1907348632812,1844.7923583984375,74.32232666015625,167.50936889648438,20250225-160131
6,18446744073709551615,0,0.78515625,579.2913208007812,613.59912109375,236.16293334960938,246.30276489257812,20250225-160131
6,18446744073709551615,0,0.9189453125,189.12950134277344,518.2494506835938,1114.298583984375,879.3310546875,20250225-160131
6,18446744073709551615,0,0.92919921875,476.49993896484375,1.129302978515625,602.840576171875,595.5057373046875,20250225-160131
7,18446744073709551615,0,0.216064453125,599.2509155273438,1803.2728271484375,116.09710693359375,473.0083923339844,20250225-160131
7,18446744073709551615,0,0.332763671875,671.9851684570312,1376.1873779296875,58.998687744140625,102.51388549804688,20250225-160131
7,18446744073709551615,0,0.42626953125,630.5562744140625,1386.828369140625,263.876953125,329.7135314941406,20250225-160131
7,18446744073709551615,0,0.498046875,681.1104125976562,554.1641845703125,132.34378051757812,128.65127563476562,20250225-160131
7,18446744073709551615,0,0.5341796875,610.52197265625,1738.6754150390625,180.35211181640625,168.85299682617188,20250225-160131
7,18446744073709551615,0,0.62158203125,917.5784912109375,1832.076416015625,86.95916748046875,160.89889526367188,20250225-160131
7,18446744073709551615,0,0.79052734375,579.2089233398438,617.707275390625,232.18807983398438,245.9044189453125,20250225-160131
7,18446744073709551615,0,0.91943359375,189.34396362304688,518.31884765625,1115.5067138671875,879.270263671875,20250225-160131
7,18446744073709551615,0,0.9345703125,476.3865966796875,1.1291656494140625,604.9306640625,595.5107421875,20250225-160131
