frame_num,object_id,class_id,confidence,top,left,width,height,timestamp
3763,18446744073709551615,0,0.445556640625,748.5018310546875,1789.0645751953125,130.406982421875,323.3531799316406,20250225-154954
3763,18446744073709551615,0,0.6259765625,608.855712890625,1571.1580810546875,293.171630859375,187.36495971679688,20250225-154954
3763,18446744073709551615,0,0.64404296875,627.4279174804688,1386.1552734375,145.5889892578125,145.76971435546875,20250225-154954
3763,18446744073709551615,0,0.7216796875,676.92529296875,379.5054016113281,139.4249267578125,149.68157958984375,20250225-154954
3763,18446744073709551615,0,0.84716796875,577.0358276367188,474.59716796875,233.361328125,250.34921264648438,20250225-154954
3763,18446744073709551615,0,0.88427734375,587.3021850585938,146.46624755859375,236.15451049804688,275.4305419921875,20250225-154954
3763,18446744073709551615,0,0.90380859375,461.24267578125,0.91094970703125,469.4376525878906,607.716796875,20250225-154954
3763,18446744073709551615,0,0.94580078125,2.0299530029296875,547.4312133789062,1039.6116943359375,1066.7548828125,20250225-154954
3764,18446744073709551615,0,0.2371826171875,685.3828125,511.1681213378906,80.54072570800781,85.739501953125,20250225-154955
3764,18446744073709551615,0,0.275146484375,663.7974243164062,1574.4525146484375,111.26824951171875,110.16165161132812,20250225-154955
3764,18446744073709551615,0,0.351318359375,777.535400390625,1825.146240234375,94.26800537109375,296.4747619628906,20250225-154955
3764,18446744073709551615,0,0.417724609375,610.2764282226562,1573.4791259765625,287.7008056640625,176.50698852539062,20250225-154955
3764,18446744073709551615,0,0.5498046875,705.0415649414062,1452.22021484375,58.728790283203125,72.34506225585938,20250225-154955
3764,18446744073709551615,0,0.76123046875,676.3247680664062,373.97833251953125,146.66976928710938,149.93060302734375,20250225-154955
3764,18446744073709551615,0,0.86572265625,571.01220703125,478.0555114746094,243.5507354736328,254.98324584960938,20250225-154955
3764,18446744073709551615,0,0.88818359375,587.3363037109375,159.01121520996094,223.87857055664062,279.28692626953125,20250225-154955
3764,18446744073709551615,0,0.9208984375,454.2294616699219,0.722259521484375,455.58856201171875,616.3837280273438,20250225-154955
3764,18446744073709551615,0,0.94775390625,0.0,543.2157592773438,1041.3101806640625,1071.1329345703125,20250225-154955
3765,18446744073709551615,0,0.247314453125,687.6461791992188,508.40478515625,76.70219421386719,86.89846801757812,20250225-154956
3765,18446744073709551615,0,0.394287109375,640.3500366210938,471.0147399902344,136.9493865966797,188.48556518554688,20250225-154956
3765,18446744073709551615,0,0.490234375,663.2303466796875,1573.8563232421875,117.38653564453125,109.59768676757812,20250225-154956
3765,18446744073709551615,0,0.6396484375,611.4217529296875,1576.24267578125,342.4427490234375,337.7567138671875,20250225-154956
3765,18446744073709551615,0,0.712890625,596.7264404296875,225.56968688964844,157.18026733398438,295.5852355957031,20250225-154956
