frame_num,object_id,class_id,confidence,top,left,width,height,timestamp
5,0,0,0.414794921875,682.7308349609375,1306.54638671875,63.013916015625,44.245460510253906,20250225-162638
5,1,0,0.455078125,752.5416870117188,1571.3265380859375,94.72174072265625,94.24578857421875,20250225-162638
5,2,0,0.71484375,702.872802734375,1400.098876953125,145.6124267578125,151.5941619873047,20250225-162638
5,3,0,0.791015625,680.6000366210938,759.70458984375,136.6270751953125,115.13848114013672,20250225-162638
5,6,0,0.79931640625,672.5189819335938,0.484039306640625,310.4806823730469,401.3501281738281,20250225-162638
5,4,0,0.80517578125,716.483154296875,1206.1929931640625,207.286376953125,205.32057189941406,20250225-162638
5,5,0,0.822265625,716.5194702148438,1648.1114501953125,104.429443359375,163.87782287597656,20250225-162638
5,7,0,0.8447265625,729.1509399414062,253.67161560058594,177.46412658691406,203.48422241210938,20250225-162638
5,8,0,0.8974609375,630.77294921875,376.7809753417969,293.366455078125,366.6148376464844,20250225-162638
5,9,0,0.9228515625,549.0916748046875,1544.15380859375,374.975830078125,522.9462890625,20250225-162638
5,10,0,0.92919921875,240.91403198242188,524.9745483398438,983.6103515625,830.536376953125,20250225-162638
6,0,0,0.447509765625,682.2672729492188,1305.9825439453125,63.18695068359375,47.24842071533203,20250225-162638
6,1,0,0.49609375,752.2841186523438,1570.8599853515625,97.442138671875,96.5579833984375,20250225-162638
6,2,0,0.7216796875,702.9718017578125,1400.0262451171875,146.0159912109375,151.652099609375,20250225-162638
6,4,0,0.798828125,719.6381225585938,1206.607666015625,203.52951049804688,202.81980895996094,20250225-162638
6,3,0,0.8056640625,680.4524536132812,759.8591918945312,136.7661895751953,115.26104736328125,20250225-162638
6,5,0,0.8291015625,716.447998046875,1649.0870361328125,103.2681884765625,162.87660217285156,20250225-162638
6,6,0,0.83984375,652.5145263671875,0.8049087524414062,311.04730224609375,419.9269104003906,20250225-162638
6,7,0,0.84326171875,728.922119140625,254.52786254882812,176.8699951171875,201.31475830078125,20250225-162638
6,8,0,0.90380859375,630.2323608398438,380.35418701171875,289.81329345703125,368.2674560546875,20250225-162638
6,9,0,0.923828125,548.724853515625,1543.9610595703125,375.17156982421875,523.5462646484375,20250225-162638
6,10,0,0.92724609375,242.71434020996094,526.1390991210938,982.4891967773438,828.658447265625,20250225-162638
7,0,0,0.4814453125,681.0889892578125,1306.0330810546875,64.44424438476562,48.79783630371094,20250225-162638
7,1,0,0.548828125,751.9063720703125,1571.8875732421875,96.73681640625,98.10344696044922,20250225-162638
7,2,0,0.72412109375,703.357666015625,1399.623779296875,146.39208984375,151.26878356933594,20250225-162638
7,3,0,0.7919921875,680.5028686523438,759.5103149414062,136.50421142578125,114.8539047241211,20250225-162638
7,4,0,0.8056640625,718.9391479492188,1205.2943115234375,205.74508666992188,203.9047088623047,20250225-162638
7,5,0,0.82421875,716.4354248046875,1649.174560546875,104.08282470703125,162.72589111328125,20250225-162638
7,7,0,0.84423828125,728.9158935546875,253.66502380371094,177.9385528564453,201.32652282714844,20250225-162638
7,6,0,0.857421875,647.7999267578125,0.7957763671875,309.98760986328125,424.7161560058594,20250225-162638
7,8,0,0.908203125,629.6992797851562,380.33111572265625,290.1631164550781,368.78387451171875,20250225-162638
7,9,0,0.923828125,547.0770874023438,1544.140869140625,374.98736572265625,524.69140625,20250225-162638
7,10,0,0.9287109375,241.2778778076172,523.626220703125,985.0285034179688,830.3884887695312,20250225-162638
8,0,0,0.509765625,680.13671875,1306.47021484375,65.63186645507812,51.507080078125,20250225-162638
8,1,0,0.5244140625,751.7373657226562,1571.577880859375,95.5546875,97.48666381835938,20250225-162638
8,2,0,0.65234375,703.6148071289062,1398.0018310546875,147.7452392578125,151.05514526367188,20250225-162638
8,3,0,0.798828125,680.641845703125,759.4092407226562,136.52838134765625,114.93742370605469,20250225-162638
8,5,0,0.80908203125,716.138916015625,1646.5059814453125,106.72393798828125,163.0337677001953,20250225-162638
8,4,0,0.8115234375,718.4967651367188,1205.6839599609375,205.64236450195312,204.85552978515625,20250225-162638
8,7,0,0.85595703125,728.7349243164062,253.6351318359375,178.04434204101562,201.7568817138672,20250225-162638
8,6,0,0.8671875,641.1998901367188,0.7716522216796875,309.6239013671875,431.4490661621094,20250225-162638
8,8,0,0.90478515625,629.709228515625,378.5160827636719,292.02667236328125,368.6893310546875,20250225-162638
8,9,0,0.9228515625,546.5150756835938,1544.1448974609375,374.97418212890625,525.7192993164062,20250225-162638
8,10,0,0.9296875,241.25917053222656,524.6407470703125,983.9734497070312,830.08740234375,20250225-162638
9,0,0,0.51953125,679.0797729492188,1306.1319580078125,65.34576416015625,50.220394134521484,20250225-162638
9,1,0,0.630859375,753.2646484375,1571.571533203125,96.52001953125,97.89505004882812,20250225-162638
9,2,0,0.71875,704.06640625,1396.6907958984375,147.7379150390625,150.6713104248047,20250225-162638
9,3,0,0.78271484375,680.6408081054688,759.0635986328125,137.36370849609375,115.0826416015625,20250225-162638
9,4,0,0.81640625,717.377685546875,1206.2830810546875,207.46664428710938,203.6427459716797,20250225-162638
9,5,0,0.82666015625,716.6768798828125,1649.221435546875,103.33172607421875,163.62037658691406,20250225-162638
9,7,0,0.85302734375,728.5469970703125,253.77191162109375,178.10440063476562,202.05609130859375,20250225-162638
9,6,0,0.87890625,629.1195068359375,0.57476806640625,310.019287109375,442.6752624511719,20250225-162638
9,8,0,0.9052734375,629.7048950195312,382.3255920410156,288.6134033203125,369.30615234375,20250225-162638
9,9,0,0.9208984375,545.5835571289062,1544.5052490234375,374.63983154296875,526.56103515625,20250225-162638
9,10,0,0.9296875,240.0301513671875,523.60693359375,984.767578125,831.5496826171875,20250225-162638
10,0,0,0.5244140625,678.8870239257812,1306.37255859375,64.77886962890625,49.08717346191406,20250225-162638
10,1,0,0.59375,752.9847412109375,1570.9434814453125,96.3087158203125,98.09169006347656,20250225-162638
10,2,0,0.6103515625,704.1970825195312,1396.28369140625,147.40594482421875,150.7284698486328,20250225-162638
