frame_num,object_id,class_id,confidence,top,left,width,height,timestamp
4631,240,0,0.2059326171875,518.69775390625,838.6759643554688,613.7247314453125,548.4041748046875,20250225-162042
4631,239,0,0.23095703125,334.84637451171875,992.638916015625,169.92123413085938,193.6522216796875,20250225-162042
4631,241,0,0.313232421875,320.2868347167969,475.72723388671875,248.94964599609375,309.06610107421875,20250225-162042
4631,236,0,0.74853515625,554.2005004882812,493.4359130859375,580.7420654296875,516.5635986328125,20250225-162042
4632,241,0,0.316650390625,368.1282653808594,530.7687377929688,241.99053955078125,303.4229736328125,20250225-162042
4632,240,0,0.64697265625,419.8887023925781,1179.536865234375,351.5210266113281,580.5994873046875,20250225-162042
4632,236,0,0.65478515625,609.2935180664062,633.6629028320312,491.86480712890625,459.08294677734375,20250225-162042
4633,237,0,0.2049560546875,401.65802001953125,908.7381591796875,154.60675048828125,155.24183654785156,20250225-162042
4633,239,0,0.264404296875,401.2026062011719,883.951171875,320.4006042480469,271.780517578125,20250225-162042
4633,236,0,0.525390625,623.8703002929688,662.44775390625,510.2431640625,447.6075439453125,20250225-162042
4633,240,0,0.6103515625,466.8885498046875,1243.22509765625,341.26373291015625,570.5112915039062,20250225-162042
4634,242,0,0.2451171875,436.5816650390625,825.6318969726562,120.4405517578125,222.26028442382812,20250225-162042
4634,210,0,0.245849609375,262.20269775390625,509.9417724609375,154.82638549804688,239.89857482910156,20250225-162042
4634,239,0,0.25244140625,440.4236145019531,971.7138061523438,173.37203979492188,205.92288208007812,20250225-162042
4634,241,0,0.290283203125,460.53717041015625,622.072265625,222.60525512695312,292.4415588378906,20250225-162042
4634,236,0,0.5166015625,686.1764526367188,725.1529541015625,485.33990478515625,383.843505859375,20250225-162042
4634,240,0,0.56884765625,497.8459777832031,1275.9788818359375,366.1083984375,558.7653198242188,20250225-162042
4635,236,0,0.2315673828125,529.1607666015625,766.5663452148438,150.9173126220703,226.28961181640625,20250225-162042
4635,242,0,0.291015625,450.9942626953125,842.5925903320312,131.29779052734375,249.56637573242188,20250225-162042
4635,210,0,0.43505859375,300.4305114746094,540.5062866210938,158.88743591308594,243.8029327392578,20250225-162042
4635,240,0,0.4990234375,527.6021728515625,1306.048095703125,364.88818359375,535.6688842773438,20250225-162042
4635,239,0,0.5546875,458.3044738769531,947.60302734375,210.08779907226562,234.09080505371094,20250225-162042
4635,241,0,0.56298828125,489.2601623535156,573.433837890625,304.7694396972656,492.24346923828125,20250225-162042
4636,210,0,0.2705078125,342.07562255859375,565.136474609375,154.55804443359375,236.0414276123047,20250225-162042
4636,242,0,0.329345703125,489.54931640625,881.4688110351562,125.47265625,254.13436889648438,20250225-162042
4636,240,0,0.509765625,567.4440307617188,1344.02197265625,331.90118408203125,498.8271789550781,20250225-162042
4636,239,0,0.58154296875,494.0617980957031,975.1906127929688,216.82049560546875,236.8191375732422,20250225-162042
4636,241,0,0.68603515625,530.9263305664062,598.4783935546875,295.4937744140625,504.8202209472656,20250225-162042
4637,236,0,0.2239990234375,607.6576538085938,811.5076904296875,142.32669067382812,220.476806640625,20250225-162042
4637,210,0,0.24658203125,384.53863525390625,586.0015869140625,149.31207275390625,214.6429443359375,20250225-162042
